intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
826000,0.03628536285362854,0.3195357833655706,0.03628536285362854,0.044201804585191164,1.5242130750605327,1.0,0.8522976626089075,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000020225.1 Akkermansia muciniphila ATCC BAA-835 strain=ATCC BAA-835, ASM2022v1",43f3b48e59443092850964d355a20ac0,0.3195357833655706,826000,0,9042000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.9370428271650002,0.9778780460738641,0.9574604366194321,0.9778780460738641,False,1259,1259,28483,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila
97000,0.004261114039711826,0.04352278545826933,0.0037339659110876824,0.003019344872380016,1.011764705882353,1.0,0.10782531046954918,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900317855.1 uncultured Clostridiales bacterium, Rumen uncultured genome RUG332",c2b566a05cbb2e1d88d0910d43080bf0,0.049667178699436765,85000,37,2070000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.8985040973360944,0.9428285719232461,0.9206663346296702,0.9428285719232461,False,86,9542,28483,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp900317855
79000,0.0034703918467756108,0.04443194600674916,0.0034703918467756108,0.0029491275497665276,1.0632911392405062,1.0,0.2908639314702799,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_004557855.1 Ruminococcaceae bacterium, ASM455785v1",64ee115f33382d4477f99feeadcecf40,0.04443194600674916,79000,38,1991000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.8948950951052077,0.9407716515427299,0.9178333733239687,0.9407716515427299,False,84,9626,28483,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella sp004557855
79000,0.0034703918467756108,0.031739488870568835,0.0033825338253382535,0.0028789102271530387,1.0649350649350648,1.0,0.24641124624688668,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900539695.1 uncultured Ruminococcaceae bacterium, UMGS168",647cc15ec7adb7648c056fd8c58d5d73,0.0325638911788953,77000,39,1914000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.8948950951052077,0.93505674333945,0.9149759192223288,0.93505674333945,False,82,9708,28483,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp900539695
79000,0.0034703918467756108,0.03531073446327684,0.0032946758039008963,0.0028438015658462943,1.08,1.0,0.2712931993250107,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_002404795.1 Clostridiales bacterium UBA4696, ASM240479v1",1f92743490ffc1257f7b0b66b9a6cc26,0.0371939736346516,75000,40,1839000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.8948950951052077,0.9374973538294941,0.9161962244673509,0.9374973538294941,False,81,9789,28483,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp002404795
98000,0.004305043050430504,0.024757443961191034,0.0032507467931822175,0.0026682582593125725,1.027027027027027,1.0,0.16216216216216217,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_009680455.1 Lachnospira eligens strain=BIOML-A1, ASM968045v1",93a7d0e658bdfb8b86a54dc8bf8c1937,0.03278688524590164,74000,41,1765000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.8986848117310374,0.9351818761174336,0.9169333439242355,0.9351818761174336,False,76,9865,28483,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens_A
116000,0.0050957652433667195,0.016568315932818885,0.003206817782463539,0.0025980409366990836,1.0136986301369864,1.0,0.11623673115395301,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000382445.1 Bacteroides massiliensis B84634 = Timone 84634 = DSM 17679 = JCM 13223 strain=DSM 17679, Bact_mass_DSM_17679_V1",61edb0d0d8fa658bb8f1cd38bd81ed44,0.026327734906945077,73000,42,1692000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.9016610757537329,0.931167298400424,0.9164141870770784,0.931167298400424,False,74,9939,28483,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola massiliensis
118000,0.005183623264804076,0.019378816033979295,0.003206817782463539,0.005231190534704912,2.041095890410959,2.0,1.3990050884040315,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001275135.1 Prevotella rara strain=109, ASM127513v1",4f7e646639da45e47eb5d1883df68753,0.03132466153437749,73000,43,1619000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.9019633496484053,0.9343456676687482,0.9181545086585767,0.9343456676687482,False,149,10088,28483,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella rara
134000,0.005886487436302934,0.014380278475233965,0.0027675276752767526,0.0025980409366990836,1.1746031746031746,1.0,0.4556412728383278,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_019417795.1 Clostridiales bacterium, ASM1941779v1",5a199efdf60fbe8e0dc767e0c79a1bc4,0.030586624058434146,63000,44,1556000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.9042149653506643,0.9339089557470649,0.9190619605488646,0.9339089557470649,False,74,10162,28483,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp019417795
97000,0.004261114039711826,0.014657980456026058,0.0027675276752767526,0.00224695432363164,1.0158730158730158,1.0,0.12498425196844144,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025151215.1 Parabacteroides merdae ATCC 43184 strain=ATCC 43184, ASM2515121v1",04366d02afc93cbeed4bfc2d3a9aa9a9,0.022568636575151232,63000,45,1493000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.8985040973360944,0.9283586549902818,0.913431376163188,0.9283586549902818,False,64,10226,28483,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae
56000,0.0024600246002460025,0.026217228464419477,0.0024600246002460025,0.001966085033177685,1.0,1.0,0.0,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900538905.1 uncultured Sutterella sp., UMGS71",384b4dabefa553fbfac102b50ffa7436,0.026217228464419477,56000,46,1437000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.8888775754879041,0.931090504492082,0.909984039989993,0.931090504492082,False,56,10282,28483,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__Duodenibacillus;s__Duodenibacillus intestinavium
55000,0.0024160955895273237,0.025665859564164648,0.0023282375680899665,0.0018607590492574519,1.0,1.0,0.0,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_003507655.1 Lachnospiraceae bacterium, ASM350765v1",dc34020203f5fdad3e3eaf4b41b45cc9,0.026634382566585957,53000,47,1384000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.8885635869287615,0.9313787524509204,0.9099711696898409,0.9313787524509204,False,53,10335,28483,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA11774;s__UBA11774 sp003507655
77000,0.0033825338253382535,0.008448908018491949,0.0023282375680899665,0.0018607590492574519,1.0,1.0,0.0,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000011065.1 Bacteroides thetaiotaomicron VPI-5482 strain=VPI-5482, ASM1106v1",36e5cf9f0e4c0a0411f3300c5364f87f,0.012274828630639247,53000,48,1331000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.8944452614290365,0.9173386976302399,0.9058919795296382,0.9173386976302399,False,53,10388,28483,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron
166000,0.00729221577930065,0.017168772270813086,0.0023282375680899665,0.0024927149527788506,1.3396226415094339,1.0,0.750933914797449,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_023347235.1 Faecalibacterium sp. I4179 strain=I4179, ASM2334723v1",907fa411823bfbb5be9253d5f9643455,0.05377389050858439,53000,49,1278000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.9080197285271724,0.9442983792534407,0.9261590538903066,0.9442983792534407,False,71,10459,28483,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_A
72000,0.0031628887717448603,0.014168937329700272,0.002284308557371288,0.0018607590492574519,1.0192307692307692,1.0,0.13733516208736252,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025147765.1 Blautia obeum ATCC 29174 strain=ATCC 29174, ASM2514776v1",aa800a95b7aa246d998085e9b2fb3124,0.019618528610354225,52000,50,1226000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.8932685374996349,0.9258121398154511,0.9095403386575429,0.9258121398154511,False,53,10512,28483,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A obeum
