intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
943000,0.04117544319273426,0.3058709049626987,0.04117544319273426,0.04825538233110616,1.378579003181336,1.0,0.6767203800793212,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_004167605.1 Akkermansia sp. aa_0143 strain=aa_0143, ASM416760v1",0caee0c37905fb699696787c2a36e4f3,0.3058709049626987,943000,0,11010000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.9393686123247645,0.977040380218673,0.9582044962717188,0.977040380218673,False,1300,1300,26940,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia sp004167605
156000,0.006811632171862719,0.028712871287128714,0.0037987948650772857,0.004083147735708983,1.264367816091954,1.0,0.808855728080882,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_023347255.1 Faecalibacterium sp. I4384 strain=I4384, ASM2334725v1",1ea2dc0eabe05329a021ee2c38093f28,0.05148514851485148,87000,37,2673000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.906806718578334,0.9434933905576813,0.9251500545680076,0.9434933905576813,False,110,11395,26940,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_D
155000,0.006767967863068727,0.019401963022141065,0.003711466247489302,0.004936896807720861,1.5647058823529412,1.0,1.5751530930154016,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_019417795.1 Clostridiales bacterium, ASM1941779v1",5a199efdf60fbe8e0dc767e0c79a1bc4,0.03538005021684547,85000,38,2588000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.9066923811880475,0.9365787141331838,0.9216355476606157,0.9365787141331838,False,133,11528,26940,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp019417795
81000,0.003536809012313335,0.0325431900361591,0.003536809012313335,0.0031180400890868597,1.037037037037037,1.0,0.18885257457751053,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900545405.1 uncultured Clostridiales bacterium, UMGS768",569d4486ffffeefbb4c9cb839318df10,0.0325431900361591,81000,39,2507000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.8952278017261229,0.9350450843425472,0.9151364430343351,0.9350450843425472,False,84,11612,26940,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Scatomorpha;s__Scatomorpha sp900545405
92000,0.004017116409047245,0.026244952893674293,0.0034058160859313596,0.0031180400890868597,1.0769230769230769,1.0,0.31088091417902924,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025150085.1 Dorea longicatena strain=DSM 13814, ASM2515008v1",77e56408450c979b22420d0739bfd623,0.03095558546433378,78000,40,2429000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.897465845401875,0.9341285537942402,0.9157971995980576,0.9341285537942402,False,84,11696,26940,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A;s__Dorea_A longicatena
161000,0.007029953715832678,0.019850476927043052,0.0033621517771373678,0.0029324424647364515,1.025974025974026,1.0,0.15905777550540118,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025145285.1 Alistipes onderdonkii strain=DSM 19147, ASM2514528v1",2de6e539bf1bbcefae850f4a041e233c,0.04150554266563547,77000,41,2352000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.9073678384419945,0.9395156983306752,0.9234417683863348,0.9395156983306752,False,79,11775,26940,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii
133000,0.005807353069600908,0.011344976862218241,0.003318487468343376,0.0028210838901262065,1.0,1.0,0.0,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_014334015.1 Bacteroides sp. M10 strain=M10, ASM1433401v1",e43d5d90afd8ffb683d480ea8b36d926,0.019853709508881923,76000,42,2276000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.9039750331824253,0.926028485811323,0.9150017594968742,0.926028485811323,False,76,11851,26940,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides intestinigallinarum
72000,0.003143830233167409,0.02309694209499024,0.003100165924373417,0.0028210838901262065,1.0704225352112675,1.0,0.255857776402605,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003477605.1 Clostridium sp. AF37-5 strain=AF37-5, ASM347760v1",0fa591a160b88ae9b14466b587521f5d,0.02342225113858165,71000,43,2205000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.893162684404837,0.9290346968579665,0.9110986906314018,0.9290346968579665,False,76,11927,26940,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp003491505
70000,0.003056501615579425,0.04830917874396135,0.003056501615579425,0.0027097253155159615,1.042857142857143,1.0,0.2025349554108261,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000437915.1 Subdoligranulum sp. CAG:314, MGS314",602297d2cd067f9699ece9ed11f3c792,0.04830917874396135,70000,44,2135000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.8926694642434292,0.942316205333792,0.9174928347886107,0.942316205333792,False,73,12000,26940,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-314;g__CAG-314;s__CAG-314 sp000437915
80000,0.003493144703519343,0.015357612988152698,0.003056501615579425,0.002635486265775798,1.0142857142857142,1.0,0.11866605518454393,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_002222615.2 Bacteroides caccae strain=ATCC 43185, ASM222261v2",d7e7663bc3ede65000c2f57952616ae4,0.017551557700745943,70000,45,2065000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.8950097697464775,0.9237933188695355,0.9094015443080066,0.9237933188695355,False,71,12071,26940,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae
268000,0.0117020347567898,0.022046725896676538,0.00292550868919745,0.004083147735708983,1.6417910447761195,1.0,0.9573204603477359,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003287405.1 Faecalibacterium prausnitzii strain=APC923/51-1, ASM328740v1",83658285655599b5c47e0b3e5c0720bf,0.08818690358670615,67000,46,1998000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.9164795363174089,0.9535020890762711,0.93499081269684,0.9535020890762711,False,110,12181,26940,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_J
77000,0.0033621517771373678,0.01486988847583643,0.0027945157628154744,0.002412769116555308,1.015625,1.0,0.12401959270615269,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000190535.1 Odoribacter splanchnicus DSM 20712 strain=DSM 220712, ASM19053v1",903d4323f292a4facda7c7138f35e12d,0.017890334572490705,64000,47,1934000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.8943392688914346,0.924139677583705,0.9092394732375697,0.924139677583705,False,65,12246,26940,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus
116000,0.005065059820103048,0.01875,0.0026198585276395073,0.0030066815144766147,1.35,1.0,0.653834841531101,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900545925.1 uncultured Clostridiales bacterium, UMGS830",4b857dddb16cfeb2fb707c915e51ee8b,0.03625,60000,48,1874000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.9015542281358884,0.9370249123363544,0.9192895702361215,0.9370249123363544,False,81,12327,26940,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp900545925
90000,0.0039297877914592615,0.009564801530368245,0.0026198585276395073,0.0022642910170749815,1.0166666666666666,1.0,0.12801909579781015,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000011065.1 Bacteroides thetaiotaomicron VPI-5482 strain=VPI-5482, ASM1106v1",36e5cf9f0e4c0a0411f3300c5364f87f,0.014347202295552367,60000,49,1814000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.89707915778798,0.9201490473481092,0.9086141025680445,0.9201490473481092,False,61,12388,26940,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron
82000,0.0035804733211073267,0.01580381471389646,0.002532529910051524,0.0021900519673348183,1.0172413793103448,1.0,0.13016955922880602,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025147765.1 Blautia obeum ATCC 29174 strain=ATCC 29174, ASM2514776v1",aa800a95b7aa246d998085e9b2fb3124,0.0223433242506812,58000,50,1756000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.8954432105400053,0.9281760303115169,0.9118096204257611,0.9281760303115169,False,59,12447,26940,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A obeum
84000,0.0036678019386953103,0.012811867835468645,0.0024888656012575323,0.0022271714922048997,1.0526315789473684,1.0,0.22329687826943603,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_900537995.1 Roseburia intestinalis L1-82 strain=L1-82, Roseburia intestinalis strain L1-82",a0a31bbf8562bc7e5e4b2fd755c9aae9,0.018880647336480108,57000,51,1699000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.8958664083354153,0.9251164627088466,0.910491435522131,0.9251164627088466,False,60,12507,26940,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis
90000,0.0039297877914592615,0.014134275618374558,0.0024452012924635405,0.0022642910170749815,1.0892857142857142,1.0,0.28515570397627343,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_003584705.1 Lachnospiraceae bacterium GAM79 strain=GAM79, ASM358470v1",70a12b75803f82aa8bff2c80aad9821b,0.02271580010095911,56000,52,1643000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.89707915778798,0.9284769744090909,0.9127780660985354,0.9284769744090909,False,61,12568,26940,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900066565
77000,0.0033621517771373678,0.013117099928452182,0.0024015369836695487,0.0022642910170749815,1.1090909090909091,1.0,0.3654500225862142,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_003478935.1 Firmicutes bacterium AF25-13AC strain=AF25-13AC, ASM347893v1",d970ffa55acdde4220eb605bb1fa656e,0.018363939899833055,55000,53,1588000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.8943392688914346,0.9246132547529042,0.9094762618221695,0.9246132547529042,False,61,12629,26940,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__KLE1615;s__KLE1615 sp900066985
55000,0.0024015369836695487,0.020190895741556535,0.0024015369836695487,0.0020786933927245733,1.018181818181818,1.0,0.133608531424537,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025144665.1 Alistipes ihumii AP11 strain=AP11, ASM2514466v1",94470386a10a8c80e63e8cc398fee2ec,0.020190895741556535,55000,54,1533000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.8884582913746784,0.9263343241701109,0.9073963077723946,0.9263343241701109,False,56,12685,26940,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A ihumii
53000,0.002314208366081565,0.028387787895018748,0.002314208366081565,0.0021158129175946547,1.0754716981132075,1.0,0.2641509433962264,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_023336935.1 Phascolarctobacterium sp. ET69 strain=ET69, ASM2333693v1",4fdcba0b90eca397c1f8fcd41c774171,0.028387787895018748,53000,55,1480000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.8878132388899892,0.9325438151942729,0.910178527042131,0.9325438151942729,False,57,12742,26940,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__CAG-266;s__CAG-266 sp000436095
