intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
684000,0.021963202003660535,0.2366782006920415,0.021963202003660535,0.026322424486914426,1.5263157894736843,1.0,0.7859570801614779,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000437595.1 Faecalibacterium sp. CAG:74, MGS74",4d3dcfd86dd11d49ff70c883ae03f40b,0.2366782006920415,684000,0,11738000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.9278637940399114,0.9721395079651752,0.9500016510025433,0.9721395079651752,False,1044,1044,39662,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__UBA11524;s__UBA11524 sp000437595
110000,0.003532093889477571,0.03306045340050378,0.0033715441672285905,0.0029247138318793807,1.1047619047619048,1.0,0.3631557326654784,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000834015.1 Prevotella pectinovora strain=P4-76, ASM83401v1",998bf93c9b97aad01e78f3ba768ae63b,0.034634760705289674,105000,38,3459000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.8952043848607124,0.9361878147818757,0.9156960998212941,0.9361878147818757,False,116,12191,39662,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella pectinovora
149000,0.004784381723019619,0.037804434750999635,0.0033394342227787946,0.002723009429680803,1.0384615384615385,1.0,0.19230769230769226,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003287495.1 Faecalibacterium prausnitzii strain=APC923/61-1, ASM328749v1",e6bface39e3d16e80204535c16bd0cef,0.054162122864412944,104000,39,3355000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.9005470101301694,0.9444315862145355,0.9224892981723525,0.9444315862145355,False,108,12299,39662,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_I
103000,0.0033073242783289987,0.040444091990483745,0.0032752143338792023,0.002647370278856336,1.0294117647058822,1.0,0.1689577248981773,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000297775.1 Sutterella wadsworthensis 2_1_59BFAA strain=2_1_59BFAA, Sutt_wads_2_1_59BFAA_V1",3734ccb9f3bdf4dec767943ba7d441a9,0.0408406026962728,102000,40,3253000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.8940509928058322,0.9392182279684308,0.9166346103871315,0.9392182279684308,False,105,12404,39662,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__Sutterella;s__Sutterella wadsworthensis_A
99000,0.003178884500529814,0.04267241379310345,0.003178884500529814,0.002849074681054914,1.1414141414141414,1.0,0.3763219395999426,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_015670795.1 Collinsella aerofaciens strain=D40t1_170626_B5, ASM1567079v1",9e96e11026eed5d42b6bdc5729e80383,0.04267241379310345,99000,41,3154000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.8933568978801882,0.9400265963878386,0.9166917471340135,0.9400265963878386,False,113,12517,39662,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella aerofaciens_Q
92000,0.0029541148893812413,0.0448780487804878,0.0029541148893812413,0.002521305027482225,1.0869565217391304,1.0,0.2817713347133852,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_004555865.1 Ruminococcaceae bacterium, ASM455586v1",686ec1fcfe1aec86b9b81b393cea29f3,0.0448780487804878,92000,42,3062000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.8920732915445168,0.9409559514215133,0.9165146214830151,0.9409559514215133,False,100,12617,39662,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__SFJ001;s__SFJ001 sp004555865
177000,0.00568346016761391,0.032624113475177303,0.0029541148893812413,0.002723009429680803,1.173913043478261,1.0,0.5439128697042089,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_023347275.1 Faecalibacterium sp. I3389 strain=I3389, ASM2334727v1",105d513d0b8d24a4f97fa1ab6cc3e404,0.0627659574468085,92000,43,2970000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.9035928804841876,0.9471657031796619,0.9253792918319248,0.9471657031796619,False,108,12725,39662,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900758465
83000,0.0026651253893330766,0.051777916406737366,0.0026651253893330766,0.0022691745247340024,1.0843373493975903,1.0,0.31830951358127485,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_003525075.1 Clostridiales bacterium, ASM352507v1",c9d58b47ca3b76f1f6dbaebd55615045,0.051777916406737366,83000,44,2887000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.8902743796724731,0.9435982970637948,0.9169363383681339,0.9435982970637948,False,90,12815,39662,d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp003525075
84000,0.0026972353337828725,0.028378857750975522,0.0025687955559836884,0.0021935353739095356,1.0875,1.0,0.2825663638864329,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_004557565.1 Bacteroidales bacterium, ASM455756v1",2889ae6653fed7cd7852af14b065cd6c,0.0297978006385243,80000,45,2807000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.8904834649279326,0.933430620167936,0.9119570425479343,0.933430620167936,False,87,12902,39662,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp004557565
82000,0.0026330154448832802,0.03627180899908173,0.002536685611533892,0.002042257072260602,1.0253164556962024,1.0,0.15708447653152985,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900544615.1 uncultured Oscillibacter sp., UMGS683",282cd2fe10c57adcd3cfc1b32f989ec7,0.03764921946740129,79000,46,2728000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.8900628099779309,0.9377210099031619,0.9138919099405464,0.9377210099031619,False,81,12983,39662,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp900544615
72000,0.002311916000385319,0.0342042755344418,0.002311916000385319,0.0018405526700620242,1.0138888888888888,1.0,0.11702985796078276,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900319575.1 uncultured Desulfovibrio sp., Rumen uncultured genome RUG514",483fd4716cb608e190365b08b70b10e8,0.0342042755344418,72000,47,2656000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.8877959867152118,0.9359582535072878,0.9118771201112498,0.9359582535072878,False,73,13056,39662,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp900319575
72000,0.002311916000385319,0.04530950861518826,0.0022798060559355232,0.0019161918208864908,1.0704225352112675,1.0,0.255857776402605,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000435555.1 Firmicutes bacterium CAG:176, MGS176",f75e49f303593e98e86fc7d7e28e127f,0.04594767070835992,71000,48,2585000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.8877959867152118,0.9413906326999867,0.9145933097075992,0.9413906326999867,False,76,13132,39662,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp000435555
70000,0.0022476961114857273,0.03477396920019871,0.0022476961114857273,0.0018153396197872018,1.0285714285714285,1.0,0.1665986255670086,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900549405.1 uncultured Clostridiales bacterium, UMGS1178",7e15087a4462b019f24930c99810648f,0.03477396920019871,70000,49,2515000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.8873057301387666,0.936261451106882,0.9117835906228242,0.936261451106882,False,72,13204,39662,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp900549405
228000,0.007321067334553511,0.031578947368421054,0.0021192563336865427,0.0023196006252836467,1.393939393939394,1.0,0.6936680692278544,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_905215595.1 uncultured bacterium, ERR1600666-mag-bin.42",61f0c0b03a912afd9ca302e1db27f6f9,0.10909090909090909,66000,50,2449000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.9080900347735564,0.9574874913446948,0.9327887630591256,0.9574874913446948,False,92,13296,39662,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp905215595
73000,0.0023440259448351155,0.022775052557813594,0.002087146389236747,0.0016640613181382684,1.0153846153846153,1.0,0.12307692307692307,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_002251385.1 Prevotella sp. P5-108 strain=P5-108, ASM225138v1",64704f53e80135c1fb9a81d8fb322b06,0.0255781359495445,65000,51,2384000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.8880361300906112,0.9306400597483041,0.9093380949194576,0.9306400597483041,False,66,13362,39662,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002251385
71000,0.0022798060559355232,0.03188839063278525,0.0020550364447869504,0.001638848267863446,1.015625,1.0,0.12401959270615269,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_003522105.1 Oscillibacter sp., ASM352210v1",3a0c55ad38bb72b6562163e2580de420,0.03537618335824614,64000,52,2320000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.8875525508908898,0.9365767069028003,0.912064628896845,0.9365767069028003,False,65,13427,39662,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp003522105
64000,0.0020550364447869504,0.025869037995149554,0.0020550364447869504,0.0016892743684130906,1.046875,1.0,0.21137108216357317,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000155955.1 Mitsuokella multacida DSM 20544 strain=DSM 20544, ASM15595v1",3eacae177eee02dcd6f0ecbfd951e302,0.025869037995149554,64000,53,2256000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.8857480131531769,0.930846445444415,0.9082972292987959,0.930846445444415,False,67,13494,39662,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Mitsuokella;s__Mitsuokella multacida
64000,0.0020550364447869504,0.031219028741328047,0.0020229265003371545,0.001638848267863446,1.0317460317460319,1.0,0.1753231907490041,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_003539495.1 Oscillibacter sp., ASM353949v1",07713368d0f46721ed59b7b6c91589bc,0.031714568880079286,63000,54,2193000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.8857480131531769,0.9345723283138526,0.9101601707335147,0.9345723283138526,False,65,13559,39662,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp003539495
74000,0.0023761358892849115,0.023682200152788387,0.001990816555887358,0.0015632091170389793,1.0,1.0,0.0,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900540595.1 uncultured Ruminococcaceae bacterium, UMGS262",fb276673410c3357d6562d9053bfcbc0,0.02826585179526356,62000,55,2131000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.8882730697452494,0.9324651077353026,0.910369088740276,0.9324651077353026,False,62,13621,39662,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp900540595
83000,0.0026651253893330766,0.021396001403016486,0.001958706611437562,0.0016640613181382684,1.0819672131147542,1.0,0.2743147627980575,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_003096535.1 Agathobaculum butyriciproducens strain=DSM 100391, ASM309653v1",f95593bb2ec2b82c10cb0d4ba8cefe38,0.02911259207295686,61000,56,2070000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.8902743796724731,0.933004930346489,0.9116396550094811,0.933004930346489,False,66,13687,39662,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens
62000,0.001990816555887358,0.03383250138657792,0.001958706611437562,0.001613635217588624,1.0491803278688525,1.0,0.2162443599716872,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900544475.1 uncultured Butyricicoccus sp., UMGS682",5fde8ab4cf2fd6614ef70bdb27b5a796,0.03438713255684969,61000,57,2009000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.8851967857969232,0.9360561082667451,0.9106264470318342,0.9360561082667451,False,64,13751,39662,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum sp900544475
60000,0.001926596666987766,0.024671052631578948,0.001926596666987766,0.001638848267863446,1.0833333333333333,1.0,0.27638539919628335,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000434895.1 Phascolarctobacterium succinatutens CAG:287, MGS287",4449a5ac77504f40aa494cf85464d623,0.024671052631578948,60000,58,1949000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.8846278423264833,0.9299814121064028,0.9073046272164431,0.9299814121064028,False,65,13816,39662,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A succinatutens_A
60000,0.001926596666987766,0.013953488372093023,0.001926596666987766,0.0015127830164893348,1.0,1.0,0.0,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900551245.1 uncultured bacterium, UMGS1377",1a5d6b701ee6b244e5978a3ec028a23a,0.013953488372093023,60000,59,1889000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.8846278423264833,0.9196471541729452,0.9021374982497142,0.9196471541729452,False,60,13876,39662,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallis;s__Victivallis sp900551245
76000,0.0024403557781845038,0.01866251944012442,0.001926596666987766,0.0015379960667641572,1.0166666666666666,1.0,0.12801909579781015,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003478335.1 Clostridium sp. AM49-4BH strain=AM49-4BH, ASM347833v1",ff16223bcd34764bb61b5921e04eda49,0.02363919129082426,60000,60,1829000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.8887376752406918,0.9292026579894138,0.9089701666150528,0.9292026579894138,False,61,13937,39662,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__Butyribacter sp003529475
98000,0.003146774556080018,0.014098201263976665,0.001862376778088174,0.0015884221673138016,1.0862068965517242,1.0,0.5344827586206896,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025146565.1 Bacteroides eggerthii strain=DSM 20697, ASM2514656v1",45ad3ec1bc53e1675a4c17a92223f768,0.023821098687408847,58000,61,1771000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.8931790784997359,0.9293423350220329,0.9112607067608844,0.9293423350220329,False,63,14000,39662,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides eggerthii
61000,0.001958706611437562,0.01141732283464567,0.001862376778088174,0.0014875699662145127,1.0172413793103448,1.0,0.13016955922880602,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000012825.1 Bacteroides vulgatus ATCC 8482 strain=ATCC 8482, ASM1282v1",63b92dc09e7b5ffbd878d8e5fce5cfec,0.012007874015748031,58000,62,1713000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.884914600180323,0.916943282006701,0.900928941093512,0.916943282006701,False,59,14059,39662,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus
70000,0.0022476961114857273,0.01873536299765808,0.0017981568891885817,0.0014119308153900459,1.0,1.0,0.0,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_009680455.1 Lachnospira eligens strain=BIOML-A1, ASM968045v1",93a7d0e658bdfb8b86a54dc8bf8c1937,0.0234192037470726,56000,63,1657000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.8873057301387666,0.9290323266356786,0.9081690283872226,0.9290323266356786,False,56,14115,39662,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens_A
55000,0.0017660469447387855,0.02971931755641167,0.0017339370002889896,0.0013867177651152235,1.0185185185185186,1.0,0.13481684980149108,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900547385.1 uncultured Ruminococcaceae bacterium, UMGS979",b090a8e5f97809d6c852e5a8f08a028b,0.03026967528893781,54000,64,1603000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.883119860713722,0.933718230815869,0.9084190457647955,0.933718230815869,False,55,14170,39662,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella sp900547385
56000,0.0017981568891885817,0.019752130131680867,0.0016376071669396012,0.001336291664565579,1.0392156862745099,1.0,0.1941077438551307,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_004000625.1 Candidatus Cibiobacter qucibialis, ASM400062v1",442a7b6ad44794daf4265d6e6158d0b9,0.021688613477924088,51000,65,1552000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.8834319256426644,0.9276349306718824,0.9055334281572733,0.9276349306718824,False,53,14223,39662,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis
51000,0.0016376071669396012,0.023898781630740395,0.0016376071669396012,0.001336291664565579,1.0392156862745099,1.0,0.277296776935901,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900546695.1 uncultured Clostridiales bacterium, UMGS911",d2331f502a27551512693da9dfca338f,0.023898781630740395,51000,66,1501000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.8818133336401647,0.9294016652631784,0.9056074994516715,0.9294016652631784,False,53,14276,39662,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS911;s__UMGS911 sp900546695
89000,0.002857785056031853,0.008278145695364239,0.001605497222489805,0.0013615047148404014,1.08,1.0,0.33704599092705434,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000172175.1 Bacteroides intestinalis DSM 17393 strain=DSM 17393, ASM17217v1",88d0574f8547abcdfff80042523ef059,0.014735099337748345,50000,67,1451000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.8914935937301828,0.9206304905305579,0.9060620421303703,0.9206304905305579,False,54,14330,39662,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides intestinalis
