intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
2918000,0.01666561959209782,0.6076634735526864,0.01666561959209782,0.011752876598708122,2.0589444825222754,2.0,1.2976835941092146,/tmp/nxf.XXXXum6R4z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000735375.1 Hafnia alvei ATCC 13337 strain=ATCC 13337, GHAL_DRAFTv1",8e90c30a7926e542dc0e2fe2ecfcfdd1,0.6076634735526864,2918000,0,92174000,ERR479207_2.fastq.gz,ERR479207,1a64750d,175091000,51,DNA,1000,175091,True,0.9228556048650838,0.9902802112172941,0.956567908041189,0.9902802112172941,False,6008,6008,511194,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Hafnia;s__Hafnia alvei
768000,0.0043862905574815385,0.19439098157822382,0.004037900291848239,0.0020148906286067522,1.4568599717114568,1.0,1.2413401465587732,/tmp/nxf.XXXXum6R4z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_015557635.1 Fusicatenibacter saccharivorans strain=D41t1_190614_C8, ASM1555763v1",d2fdc17cdae8aecf1aac02f627d3979a,0.2111630464668683,707000,37,47940000,ERR479207_2.fastq.gz,ERR479207,1a64750d,175091000,51,DNA,1000,175091,True,0.8990143327378392,0.9699675696359519,0.9344909511868955,0.9699675696359519,False,1030,186963,511194,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans
912000,0.005208720037009326,0.2819327731092437,0.0038322929219662917,0.004237138933555558,3.2280178837555886,3.0,2.4299771127896785,/tmp/nxf.XXXXum6R4z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_003447295.1 Lachnospiraceae bacterium, ASM344729v1",2ea778b1d90b2a80e3eed8d1fdad1ce8,0.3831932773109244,671000,38,47269000,ERR479207_2.fastq.gz,ERR479207,1a64750d,175091000,51,DNA,1000,175091,True,0.9020487725862005,0.9813676171255269,0.9417081948558637,0.9813676171255269,False,2166,189129,511194,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp003447295
653000,0.003729489237025318,0.2215039128955427,0.00371806660536521,0.0021537811476660526,1.6912442396313363,1.0,1.6400049137116353,/tmp/nxf.XXXXum6R4z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_006337085.1 Sutterella faecalis strain=KGMB03119, ASM633708v1",afaf33123c4992467c7eff712ebc4fd6,0.22218441646818646,651000,39,46618000,ERR479207_2.fastq.gz,ERR479207,1a64750d,175091000,51,DNA,1000,175091,True,0.8961594350341222,0.9709356840057145,0.9335475595199183,0.9709356840057145,False,1101,190230,511194,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__Sutterella;s__Sutterella faecalis
641000,0.0036609534470646693,0.226676126285917,0.003649530815404561,0.001697985500612292,1.3583724569640063,1.0,0.6816769198756449,/tmp/nxf.XXXXum6R4z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_934630515.1 uncultured Eubacteriales bacterium, ERR7747782_bin.99",ca50b312ab3b16bfef74d00d7ac3f0f8,0.22738559772969139,639000,40,45979000,ERR479207_2.fastq.gz,ERR479207,1a64750d,175091000,51,DNA,1000,175091,True,0.8958335791623105,0.971376312764599,0.9336049459634548,0.971376312764599,False,868,191098,511194,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA5905;s__UBA5905 sp934630515
814000,0.004649011085664026,0.22024432809773123,0.0036038402887641286,0.002243766554380529,1.8177496038034866,1.0,1.5325528480518873,/tmp/nxf.XXXXum6R4z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003287455.1 Faecalibacterium prausnitzii strain=APC922/41-1, ASM328745v1",5119c8b56a74125fb9f68b12c2037b01,0.28411867364746946,631000,41,45348000,ERR479207_2.fastq.gz,ERR479207,1a64750d,175091000,51,DNA,1000,175091,True,0.9000403340825811,0.9756281202868982,0.9378342271847396,0.9756281202868982,False,1147,192245,511194,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium hattorii
626000,0.003575283709613858,0.13088020071085094,0.003575283709613858,0.0014299854849626561,1.1677316293929711,1.0,0.43671036254795925,/tmp/nxf.XXXXum6R4z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000701705.1 Bilophila wadsworthia ATCC 49260 strain=ATCC 49260, ASM70170v1",b1bd0a4998658b6084d0785f2a2c686c,0.13088020071085094,626000,42,44722000,ERR479207_2.fastq.gz,ERR479207,1a64750d,175091000,51,DNA,1000,175091,True,0.8954177439363898,0.9609124116310076,0.9281650777836987,0.9609124116310076,False,731,192976,511194,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia
766000,0.00437486792582143,0.1250765149969394,0.003501036603823155,0.0024804672981294774,2.068515497553018,1.0,2.7675356229525234,/tmp/nxf.XXXXum6R4z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000156195.1 Bacteroides finegoldii DSM 17565 strain=DSM 17565, ASM15619v1",9d0fea771ba61065a50bf9434f874c00,0.15629463374821465,613000,43,44109000,ERR479207_2.fastq.gz,ERR479207,1a64750d,175091000,51,DNA,1000,175091,True,0.8989683684839446,0.9642618433583059,0.9316151059211253,0.9642618433583059,False,1268,194244,511194,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides finegoldii
620000,0.0035410158146335336,0.12484394506866417,0.0034267894980324516,0.0015004088467392028,1.2783333333333333,1.0,0.868445290287317,/tmp/nxf.XXXXum6R4z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000012845.1 Parabacteroides distasonis ATCC 8503 strain=ATCC 8503, ASM1284v1",85c74583c59734abc0e8f1a3e909b79d,0.1290054099042863,600000,44,43509000,ERR479207_2.fastq.gz,ERR479207,1a64750d,175091000,51,DNA,1000,175091,True,0.8952486682827361,0.960640604837491,0.9279446365601136,0.960640604837491,False,767,195011,511194,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis
583000,0.0033296971289215323,0.2132892804698972,0.0033182744972614243,0.001439766507431621,1.2667814113597247,1.0,0.530723666050514,/tmp/nxf.XXXXum6R4z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025144665.1 Alistipes ihumii AP11 strain=AP11, ASM2514466v1",94470386a10a8c80e63e8cc398fee2ec,0.21402349486049926,581000,45,42928000,ERR479207_2.fastq.gz,ERR479207,1a64750d,175091000,51,DNA,1000,175091,True,0.894169188202918,0.9702235080558403,0.9321963481293791,0.9702235080558403,False,736,195747,511194,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A ihumii
586000,0.0033468310764116944,0.21919431279620852,0.003169780285680018,0.0014475913254067927,1.3333333333333333,1.0,0.6082515679963102,/tmp/nxf.XXXXum6R4z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_014287435.1 Roseburia sp. NSJ-9 strain=NSJ-9, ASM1428743v1",08ffaa236f15f13b5819bbe6c0b20a1a,0.23143759873617695,555000,46,42373000,ERR479207_2.fastq.gz,ERR479207,1a64750d,175091000,51,DNA,1000,175091,True,0.8942591812736223,0.9717127917961512,0.9329859865348867,0.9717127917961512,False,740,196487,511194,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Pararoseburia;s__Pararoseburia lenta
537000,0.0030669766007390444,0.2896440129449838,0.0030669766007390444,0.0017703650668826317,1.685288640595903,1.0,0.9951594018660329,/tmp/nxf.XXXXum6R4z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_003526845.1 Ruminococcaceae bacterium, ASM352684v1",ca4d82a833b9717dcdcfa185aa46a864,0.2896440129449838,537000,47,41836000,ERR479207_2.fastq.gz,ERR479207,1a64750d,175091000,51,DNA,1000,175091,True,0.8927293496122193,0.9759966446594662,0.9343629971358427,0.9759966446594662,False,905,197392,511194,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp003526845
539000,0.0030783992323991523,0.20320855614973263,0.0030384200215887737,0.0015121460737019606,1.4530075187969924,1.0,0.8224129955696309,/tmp/nxf.XXXXum6R4z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900540595.1 uncultured Ruminococcaceae bacterium, UMGS262",fb276673410c3357d6562d9053bfcbc0,0.20588235294117646,532000,48,41304000,ERR479207_2.fastq.gz,ERR479207,1a64750d,175091000,51,DNA,1000,175091,True,0.8927944245385854,0.969486021121896,0.9311402228302407,0.969486021121896,False,773,198165,511194,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp900540595
633000,0.0036152629204242366,0.18974918211559433,0.002981306863288233,0.001437810302937828,1.4080459770114941,1.0,0.8776560202266815,/tmp/nxf.XXXXum6R4z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003287495.1 Faecalibacterium prausnitzii strain=APC923/61-1, ASM328749v1",e6bface39e3d16e80204535c16bd0cef,0.2300981461286805,522000,49,40782000,ERR479207_2.fastq.gz,ERR479207,1a64750d,175091000,51,DNA,1000,175091,True,0.8956130023014954,0.971602206787674,0.9336076045445847,0.971602206787674,False,735,198900,511194,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_I
521000,0.0029755955474581788,0.23932016536518144,0.0029755955474581788,0.0014456351209129997,1.418426103646833,1.0,0.7698531771740452,/tmp/nxf.XXXXum6R4z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_905205855.1 uncultured Clostridiales bacterium, ERR1430432-mag-bin.57",dc67a08fdcdf7953422633bb2ecb5697,0.23932016536518144,521000,50,40261000,ERR479207_2.fastq.gz,ERR479207,1a64750d,175091000,51,DNA,1000,175091,True,0.8922000296470625,0.9723511303882727,0.9322755800176676,0.9723511303882727,False,739,199639,511194,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Ructibacterium;s__Ructibacterium sp905205855
519000,0.002964172915798071,0.07460270747498529,0.0028956371258374216,0.0012030657636826723,1.21301775147929,1.0,1.7681122901814803,/tmp/nxf.XXXXum6R4z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000158035.1 Bacteroides cellulosilyticus DSM 14838 strain=DSM 14838, ASM15803v1",a202750eddf2c7f9735c9117362a41a6,0.07636845203060624,507000,51,39754000,ERR479207_2.fastq.gz,ERR479207,1a64750d,175091000,51,DNA,1000,175091,True,0.8921327470310949,0.9508157185071083,0.9214742327691017,0.9508157185071083,False,615,200254,511194,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides cellulosilyticus
532000,0.0030384200215887737,0.18691588785046728,0.002855657915027043,0.0016099562983916086,1.646,1.0,1.498226952100382,/tmp/nxf.XXXXum6R4z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000765235.1 Oscillibacter sp. ER4 strain=ER4, ASM76523v1",b86d494b379656b1b7a7b4d8bf763e29,0.1988785046728972,500000,52,39254000,ERR479207_2.fastq.gz,ERR479207,1a64750d,175091000,51,DNA,1000,175091,True,0.8925656169703312,0.9688283093939075,0.9306969631821194,0.9688283093939075,False,823,201077,511194,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp000765235
723000,0.004129281345129104,0.1723419041000695,0.0028328126517068266,0.0014788905973074802,1.5241935483870968,1.0,1.3778999312735078,/tmp/nxf.XXXXum6R4z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_020687245.1 Faecalibacterium longum CLA-AA-H243 strain=CLA-AA-H243, ASM2068724v1",e1ff3e2f54ab82a776eb959bb6aa8673,0.25121612230715773,496000,53,38758000,ERR479207_2.fastq.gz,ERR479207,1a64750d,175091000,51,DNA,1000,175091,True,0.8979505910941502,0.9732764737482207,0.9356135324211854,0.9732764737482207,False,756,201833,511194,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum
494000,0.0028213900200467186,0.16823406478578892,0.0027585655459161237,0.0017234161590316006,1.824016563146998,1.0,1.0806422136528633,/tmp/nxf.XXXXum6R4z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900539115.1 uncultured Roseburia sp., UMGS89",a03f7e1fc20ac35d078d657c145c58d0,0.17206548241031,483000,54,38275000,ERR479207_2.fastq.gz,ERR479207,1a64750d,175091000,51,DNA,1000,175091,True,0.8912695739762476,0.966081138321628,0.9286753561489378,0.966081138321628,False,881,202714,511194,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp900539115
716000,0.004089302134318726,0.10705318420451952,0.0026786071242953665,0.0017292847725129794,1.884861407249467,1.0,1.8154645543100612,/tmp/nxf.XXXXum6R4z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_019417795.1 Clostridiales bacterium, ASM1941779v1",5a199efdf60fbe8e0dc767e0c79a1bc4,0.16343300616297649,469000,55,37806000,ERR479207_2.fastq.gz,ERR479207,1a64750d,175091000,51,DNA,1000,175091,True,0.897779309179761,0.9651066088508361,0.9314429590152986,0.9651066088508361,False,884,203598,511194,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp019417795
456000,0.002604360018504663,0.14738202973497092,0.002604360018504663,0.0010211387457599267,1.144736842105263,1.0,0.4147694572624014,/tmp/nxf.XXXXum6R4z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_905209085.1 uncultured Clostridiales bacterium, ERR1600743-mag-bin.83",601fa3d5dfcc5b58dc3125831b9d82ea,0.14738202973497092,456000,56,37350000,ERR479207_2.fastq.gz,ERR479207,1a64750d,175091000,51,DNA,1000,175091,True,0.8898718548248145,0.9631523549641903,0.9265121048945024,0.9631523549641903,False,522,204120,511194,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Scatosoma;s__Scatosoma sp900552625
694000,0.003963653186057536,0.12166488794023479,0.002604360018504663,0.0012617518984964612,1.4144736842105263,1.0,1.0868678578997308,/tmp/nxf.XXXXum6R4z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003435375.1 Clostridium sp. AM34-11AC strain=AM34-11AC, ASM343537v1",dbc6837b95ffa97bbc27800d0a9cc61b,0.18516542155816434,456000,57,36894000,ERR479207_2.fastq.gz,ERR479207,1a64750d,175091000,51,DNA,1000,175091,True,0.8972301030760725,0.9674720543584032,0.9323510787172379,0.9674720543584032,False,645,204765,511194,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Copromonas;s__Copromonas sp900066535
508000,0.002901348441667476,0.13478260869565217,0.0024787110702434736,0.0011111241524744031,1.3087557603686637,1.0,0.7097522253948861,/tmp/nxf.XXXXum6R4z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_020687205.1 Hominisplanchenecus faecis strain=CLA-AA-H246, ASM2068720v1",0a411542971e35712722644c0bed8e6b,0.1577639751552795,434000,58,36460000,ERR479207_2.fastq.gz,ERR479207,1a64750d,175091000,51,DNA,1000,175091,True,0.8917580873650859,0.9644387767596372,0.9280984320623615,0.9644387767596372,False,568,205333,511194,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hominisplanchenecus;s__Hominisplanchenecus faecis
627000,0.003580995025443912,0.08651502843216897,0.0024330205436030408,0.0015062774602205816,1.807511737089202,1.0,2.6749647720208167,/tmp/nxf.XXXXum6R4z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003991565.1 Butyricimonas faecalis strain=H184, ASM399156v1",581503195c7853767e6bbb31d66720f7,0.12733549959382615,426000,59,36034000,ERR479207_2.fastq.gz,ERR479207,1a64750d,175091000,51,DNA,1000,175091,True,0.8954457686596842,0.9603952206041829,0.9279204946319335,0.9603952206041829,False,770,206103,511194,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__Butyricimonas faecalis
496000,0.0028328126517068266,0.12639060568603214,0.0023359281744921214,0.0010446131996854422,1.3056234718826405,1.0,1.3201439741578587,/tmp/nxf.XXXXum6R4z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025149785.1 Coprococcus comes ATCC 27758 strain=ATCC 27758, ASM2514978v1",3a055d916786f743b82f17b95fcc483f,0.15327564894932014,409000,60,35625000,ERR479207_2.fastq.gz,ERR479207,1a64750d,175091000,51,DNA,1000,175091,True,0.8913401864612777,0.9638931314308775,0.9276166589460776,0.9638931314308775,False,534,206637,511194,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus;s__Bariatricus comes
573000,0.0032725839706209915,0.12001191185229303,0.0023016602795117966,0.0011913285367199146,1.511166253101737,1.0,1.3954016576798554,/tmp/nxf.XXXXum6R4z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_018784445.1 Gemmiger formicilis strain=MCC627, ASM1878444v1",05a0256de479fcb370d77f1d0c2ed04a,0.1706372840976772,403000,61,35222000,ERR479207_2.fastq.gz,ERR479207,1a64750d,175091000,51,DNA,1000,175091,True,0.8938658976691025,0.9659232640520822,0.9298945808605923,0.9659232640520822,False,609,207246,511194,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp900540775
402000,0.002295948963681743,0.20262096774193547,0.002295948963681743,0.0010720000625985438,1.36318407960199,1.0,0.6635032990168492,/tmp/nxf.XXXXum6R4z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000435055.1 Clostridium sp. CAG:138, MGS138",d260972647a9dc349a6b0e9de9b99b64,0.20262096774193547,402000,62,34820000,ERR479207_2.fastq.gz,ERR479207,1a64750d,175091000,51,DNA,1000,175091,True,0.8876753526931698,0.9691825278152163,0.928428940254193,0.9691825278152163,False,548,207794,511194,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp000435055
476000,0.002718586335105745,0.137495615573483,0.0022388358053812016,0.0010309197682288917,1.344387755102041,1.0,0.9428945515593283,/tmp/nxf.XXXXum6R4z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_003096535.1 Agathobaculum butyriciproducens strain=DSM 100391, ASM309653v1",f95593bb2ec2b82c10cb0d4ba8cefe38,0.16695896176780078,392000,63,34428000,ERR479207_2.fastq.gz,ERR479207,1a64750d,175091000,51,DNA,1000,175091,True,0.8906211463658209,0.9655106167363297,0.9280658815510753,0.9655106167363297,False,527,208321,511194,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens
930000,0.0053115237219503,0.12242348532167395,0.0022388358053812016,0.04116832357187291,53.68622448979592,54.5,33.975246301619755,/tmp/nxf.XXXXum6R4z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025151535.1 Prevotella copri DSM 18205 strain=DSM 18205, ASM2515153v1",70d597ce0e2cee5b6ea444c78a111191,0.2904434728294816,392000,64,34036000,ERR479207_2.fastq.gz,ERR479207,1a64750d,175091000,51,DNA,1000,175091,True,0.9023945286158765,0.976049394765274,0.9392219616905753,0.976049394765274,False,21045,229366,511194,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri
395000,0.0022559697528713642,0.2025974025974026,0.0022274131737210936,0.0008920292491695912,1.1692307692307693,1.0,0.45525639220443465,/tmp/nxf.XXXXum6R4z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900543525.1 uncultured Ruminococcaceae bacterium, UMGS577",d6400a6e96eb678664507ee329f8f35a,0.2051948051948052,390000,65,33646000,ERR479207_2.fastq.gz,ERR479207,1a64750d,175091000,51,DNA,1000,175091,True,0.8873696564683021,0.9694224343100396,0.9283960453891709,0.9694224343100396,False,456,229822,511194,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Howiella;s__Howiella sp900543525
477000,0.0027242976509357993,0.12028447742733457,0.0022217018578910394,0.0010230949502537197,1.3444730077120823,1.0,0.8720755270329644,/tmp/nxf.XXXXum6R4z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003480315.1 Clostridium sp. AM33-3 strain=AM33-3, ASM348031v1",56cbdfd921f10b7afe2f0fc75404eaa1,0.14749536178107606,389000,66,33257000,ERR479207_2.fastq.gz,ERR479207,1a64750d,175091000,51,DNA,1000,175091,True,0.8906577959470368,0.9631668717128683,0.9269123338299525,0.9631668717128683,False,523,230345,511194,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ventrimonas;s__Ventrimonas sp003480315
546000,0.003118378443209531,0.1376757957068838,0.00212460948878012,0.0010348321772164775,1.4220430107526882,1.0,0.8810112214629412,/tmp/nxf.XXXXum6R4z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_023347535.1 Faecalibacterium sp. HTFF strain=HTFF, ASM2334753v1",b856be3bf596906f871150b46d2f180f,0.20207253886010362,372000,67,32885000,ERR479207_2.fastq.gz,ERR479207,1a64750d,175091000,51,DNA,1000,175091,True,0.8930203371926014,0.9691310229561193,0.9310756800743604,0.9691310229561193,False,529,230874,511194,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900539885
439000,0.0025072676493937437,0.06181940023454515,0.002107475541289958,0.0011072117434868171,1.5338753387533874,1.0,1.3771524746334782,/tmp/nxf.XXXXum6R4z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_900106755.1 Bacteroides faecis MAJ27 strain=MAJ27, IMG-taxon 2693429916 annotated assembly",29f2cc9d2d6e4b636e9cf811c74231fd,0.07354665773161334,369000,68,32516000,ERR479207_2.fastq.gz,ERR479207,1a64750d,175091000,51,DNA,1000,175091,True,0.8892091751410605,0.950114057860868,0.9196616165009642,0.950114057860868,False,566,231440,511194,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecis
469000,0.0026786071242953665,0.0982381206620395,0.0021017642254599037,0.000850948954799939,1.1820652173913044,1.0,0.618557294178538,/tmp/nxf.XXXXum6R4z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003473545.1 Clostridium sp. AM22-11AC strain=AM22-11AC, ASM347354v1",50efc7fa47c0997c24a73c521b04bdd3,0.12520021356113187,368000,69,32148000,ERR479207_2.fastq.gz,ERR479207,1a64750d,175091000,51,DNA,1000,175091,True,0.8903624657304328,0.9600768144795876,0.9252196401050101,0.9600768144795876,False,435,231875,511194,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp000431375
1392000,0.007950151635435289,0.13801169590643275,0.0020218058038391465,0.002458949048697755,3.5508474576271185,3.0,2.913820926062582,/tmp/nxf.XXXXum6R4z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_019414665.1 Bacteroides sp., ASM1941466v1",020e6e4bea30c62d0c7beb17e6beaf5f,0.5426900584795321,354000,70,31794000,ERR479207_2.fastq.gz,ERR479207,1a64750d,175091000,51,DNA,1000,175091,True,0.9095590312362878,0.9880868843989391,0.9488229578176135,0.9880868843989391,False,1257,233132,511194,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp019414665
350000,0.00199896054051893,0.18278427205100956,0.0019646926455386057,0.0008548613637875249,1.2703488372093024,1.0,0.5753097197696547,/tmp/nxf.XXXXum6R4z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900547315.1 uncultured Clostridiales bacterium, UMGS975",31bcd42403213cb25cca25f32f8cb0c4,0.18597236981934112,344000,71,31450000,ERR479207_2.fastq.gz,ERR479207,1a64750d,175091000,51,DNA,1000,175091,True,0.8852676465797478,0.9675545494215784,0.926411098000663,0.9675545494215784,False,437,233569,511194,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp900547315
582000,0.003323985813091478,0.11052283256121774,0.0019075794872380647,0.0011052555389930241,1.6916167664670658,1.0,2.721194550427398,/tmp/nxf.XXXXum6R4z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_010509575.1 Faecalibacterium prausnitzii A2-165 strain=JCM 31915, ASM1050957v1",5136f6c0a3924e615495681fbaf7095d,0.19258769027134348,334000,72,31116000,ERR479207_2.fastq.gz,ERR479207,1a64750d,175091000,51,DNA,1000,175091,True,0.8941390895962221,0.968217901997502,0.9311784957968621,0.968217901997502,False,565,234134,511194,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium duncaniae
461000,0.0026329165976549337,0.11578197363733524,0.001856177644767578,0.0009096350896137279,1.4307692307692308,1.0,0.696568087549032,/tmp/nxf.XXXXum6R4z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003481705.1 Butyricicoccus sp. OM04-18BH strain=OM04-18BH, ASM348170v1",fdafa387cfe9876f6fbac387581ed7dd,0.16423227645172783,325000,73,30791000,ERR479207_2.fastq.gz,ERR479207,1a64750d,175091000,51,DNA,1000,175091,True,0.89006215478446,0.9651989339926222,0.9276305443885411,0.9651989339926222,False,465,234599,511194,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum sp003481705
675000,0.003855138185286508,0.05572755417956656,0.001850466328937524,0.0015825694354785072,2.496913580246914,1.0,4.312985314821389,/tmp/nxf.XXXXum6R4z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000210075.1 Bacteroides xylanisolvens XB1A strain=XB1A, ASM21007v1",6bf3ff1d807c2ab1988e6b3c386a7cec,0.11609907120743033,324000,74,30467000,ERR479207_2.fastq.gz,ERR479207,1a64750d,175091000,51,DNA,1000,175091,True,0.8967418741485956,0.9586571345415462,0.9276995043450709,0.9586571345415462,False,809,235408,511194,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens
