intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
3885000,0.012477718360071301,0.8090379008746356,0.012477718360071301,0.015096881082428055,2.884942084942085,3.0,1.7950001424641617,/tmp/nxf.XXXX6Vuivx/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000735375.1 Hafnia alvei ATCC 13337 strain=ATCC 13337, GHAL_DRAFTv1",8e90c30a7926e542dc0e2fe2ecfcfdd1,0.8090379008746356,3885000,0,144529000,ERR479065_2.fastq.gz,ERR479065,f0b74704,311355000,51,DNA,1000,311355,True,0.9176336210309922,0.9958535319271675,0.9567435764790799,0.9958535319271675,False,11208,11208,742405,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Hafnia;s__Hafnia alvei
423000,0.0013585778291660645,0.2919254658385093,0.0013585778291660645,0.000848593422727487,1.4893617021276595,1.0,0.7590309357135271,/tmp/nxf.XXXX6Vuivx/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000437915.1 Subdoligranulum sp. CAG:314, MGS314",602297d2cd067f9699ece9ed11f3c792,0.2919254658385093,423000,98,54339000,ERR479065_2.fastq.gz,ERR479065,f0b74704,311355000,51,DNA,1000,311355,True,0.8785894237738665,0.9761468044584876,0.927368114116177,0.9761468044584876,False,630,301982,742405,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-314;g__CAG-314;s__CAG-314 sp000437915
423000,0.0013585778291660645,0.36061381074168797,0.0013585778291660645,0.0012607673709094092,2.2127659574468086,2.0,1.3811043854374927,/tmp/nxf.XXXX6Vuivx/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900547225.1 uncultured Tenericutes bacterium, UMGS957",2cbb4277c20532b9892eb733d365b599,0.36061381074168797,423000,99,53916000,ERR479065_2.fastq.gz,ERR479065,f0b74704,311355000,51,DNA,1000,311355,True,0.8785894237738665,0.980199679075538,0.9293945514247022,0.980199679075538,False,936,302918,742405,d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__Aphodocola;s__Aphodocola sp900547225
541000,0.0017375664434487964,0.1477832512315271,0.0013489425254131137,0.0009038193438891171,1.5976190476190477,1.0,1.4083066656091252,/tmp/nxf.XXXX6Vuivx/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_021029595.1 Oscillospiraceae bacterium MH27-2 strain=MH27-2, ASM2102959v1",9f80a4aa0c0cd140334b7bd48cda4f2a,0.1903589021815623,420000,100,53496000,ERR479065_2.fastq.gz,ERR479065,f0b74704,311355000,51,DNA,1000,311355,True,0.8828383782992864,0.9679969393629457,0.925417658831116,0.9679969393629457,False,671,303589,742405,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417;s__UBA1417 sp003531055
447000,0.0014356602591896709,0.08829742289818335,0.0013425189895778131,0.0007341006593436197,1.3038277511961722,1.0,0.9337041984156236,/tmp/nxf.XXXX6Vuivx/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025148635.1 Butyricimonas virosa strain=DSM 23226, ASM2514863v1",f1e48f4468897441260545c7b17e1afc,0.0944233206590621,418000,101,53078000,ERR479065_2.fastq.gz,ERR479065,f0b74704,311355000,51,DNA,1000,311355,True,0.8795406481591974,0.9547804439292036,0.9171605460442005,0.9547804439292036,False,545,304134,742405,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__Butyricimonas virosa
581000,0.0018660371601548072,0.11574846967167501,0.0013360954537425126,0.0007462234225254409,1.3317307692307692,1.0,0.7848033098854136,/tmp/nxf.XXXX6Vuivx/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_019734885.1 Coprococcus catus strain=VPIC661, ASM1973488v1",57838a900e5f5bd01c74a147da155323,0.16165831942125766,416000,102,52662000,ERR479065_2.fastq.gz,ERR479065,f0b74704,311355000,51,DNA,1000,311355,True,0.8840740297995743,0.9649000188676576,0.924487024333616,0.9649000188676576,False,554,304688,742405,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus_A;s__Coprococcus_A catus
417000,0.0013393072216601627,0.18643306379155436,0.0013328836858248624,0.0007623871067678693,1.363855421686747,1.0,0.6586913483188642,/tmp/nxf.XXXX6Vuivx/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900545755.1 uncultured Cloacibacillus sp., UMGS813",dedbc9f461fb4df08473459b7ca36c2c,0.18733153638814015,415000,103,52247000,ERR479065_2.fastq.gz,ERR479065,f0b74704,311355000,51,DNA,1000,311355,True,0.878343350574485,0.9676927081578997,0.9230180293661923,0.9676927081578997,False,566,305254,742405,d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Caccocola;s__Caccocola sp900545755
405000,0.0013007660066483597,0.2592829705505762,0.0013007660066483597,0.0008714919754042605,1.5975308641975308,1.0,0.890827789352111,/tmp/nxf.XXXX6Vuivx/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900544335.1 uncultured Sutterella sp., UMGS662",1f5cbdcf0023b7561e0cfc62903e155f,0.2592829705505762,405000,104,51842000,ERR479065_2.fastq.gz,ERR479065,f0b74704,311355000,51,DNA,1000,311355,True,0.8778406144385856,0.97387983260113,0.9258602235198579,0.97387983260113,False,647,305901,742405,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__Duodenibacillus;s__Duodenibacillus sp900544335
401000,0.0012879189349777585,0.13613101330603888,0.001281495399142458,0.0007098551329799772,1.3208020050125313,1.0,0.6771185881009837,/tmp/nxf.XXXX6Vuivx/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900540045.1 uncultured Clostridiales bacterium, UMGS196",7bc77947d1cb003f738578d43dfafc13,0.13681337427499146,399000,105,51443000,ERR479065_2.fastq.gz,ERR479065,f0b74704,311355000,51,DNA,1000,311355,True,0.8776697853813433,0.9617481159417427,0.919708950661543,0.9617481159417427,False,527,306428,742405,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__Limiplasma;s__Limiplasma merdipullorum
560000,0.0017985900338841514,0.11323991993136974,0.0012718600953895071,0.0009038193438891171,1.6944444444444444,1.0,1.9319403143541238,/tmp/nxf.XXXX6Vuivx/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_003481005.1 Firmicutes bacterium TM09-10 strain=TM09-10, ASM348100v1",c0d07a387323e9090cb0e8551aca2a08,0.16013726050900773,396000,106,51047000,ERR479065_2.fastq.gz,ERR479065,f0b74704,311355000,51,DNA,1000,311355,True,0.8834360977652124,0.9647211762250335,0.9240786369951229,0.9647211762250335,False,671,307099,742405,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella sp900066775
456000,0.0014645661704485234,0.06249003666507253,0.001259013023718906,0.0006559761855052162,1.2423469387755102,1.0,0.7034482140410676,/tmp/nxf.XXXX6Vuivx/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000011065.1 Bacteroides thetaiotaomicron VPI-5482 strain=VPI-5482, ASM1106v1",36e5cf9f0e4c0a0411f3300c5364f87f,0.07269249163079866,392000,107,50655000,ERR479065_2.fastq.gz,ERR479065,f0b74704,311355000,51,DNA,1000,311355,True,0.8798844987330555,0.9498964525734788,0.9148904756532672,0.9498964525734788,False,487,307586,742405,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron
386000,0.0012397424162130044,0.20010368066355624,0.0012397424162130044,0.0006276897380809666,1.2072538860103628,1.0,0.4813078284189175,/tmp/nxf.XXXX6Vuivx/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_902796965.1 uncultured Clostridiales bacterium, Rumen uncultured genome RUG14226",46573b2aa677e2b629cb4bab36ad1906,0.20010368066355624,386000,108,50269000,ERR479065_2.fastq.gz,ERR479065,f0b74704,311355000,51,DNA,1000,311355,True,0.87701394556823,0.9689449847479737,0.9229794651581018,0.9689449847479737,False,466,308052,742405,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__RUG708;s__RUG708 sp900321625
372000,0.0011947776653659006,0.18443232523549827,0.0011947776653659006,0.0006128730275254073,1.2231182795698925,1.0,0.5299654654900581,/tmp/nxf.XXXX6Vuivx/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000435195.1 Clostridium sp. CAG:169, MGS169",2c628f16ba407b3bc78d968830c8b716,0.18443232523549827,372000,109,49897000,ERR479065_2.fastq.gz,ERR479065,f0b74704,311355000,51,DNA,1000,311355,True,0.8763788819238483,0.9673968031195912,0.9218878425217197,0.9673968031195912,False,455,308507,742405,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus sp000435195
393000,0.0012622247916365564,0.1840277777777778,0.0011915658974482504,0.0009536573703032711,1.908355795148248,1.0,1.2382973453328283,/tmp/nxf.XXXX6Vuivx/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900545495.1 uncultured Clostridiales bacterium, UMGS785",8a5206463096ec0f2c1ea5850680a793,0.1949404761904762,371000,110,49526000,ERR479065_2.fastq.gz,ERR479065,f0b74704,311355000,51,DNA,1000,311355,True,0.8773230570343432,0.9684484541094336,0.9228857555718883,0.9684484541094336,False,708,309215,742405,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900545495
379000,0.0012172600407894525,0.167192429022082,0.0011915658974482504,0.0009684740808588305,1.9380053908355794,2.0,1.3026762045003655,/tmp/nxf.XXXX6Vuivx/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_015558785.1 Collinsella aerofaciens strain=1001136B_160425_H1, ASM1555878v1",c95449659173d79c73b169ec345d3165,0.170797656602073,371000,111,49155000,ERR479065_2.fastq.gz,ERR479065,f0b74704,311355000,51,DNA,1000,311355,True,0.876699288765909,0.9659410562018685,0.9213201724838888,0.9659410562018685,False,719,309934,742405,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella aerofaciens_P
377000,0.001210836504954152,0.18490754622688654,0.0011883541295306002,0.0006788747381819896,1.3621621621621622,1.0,0.7379120841764982,/tmp/nxf.XXXX6Vuivx/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900544705.1 uncultured Clostridiales bacterium, UMGS700",386bf41e11678a772a23d8f5a59bb73d,0.18840579710144928,370000,112,48785000,ERR479065_2.fastq.gz,ERR479065,f0b74704,311355000,51,DNA,1000,311355,True,0.8766083399269516,0.967801212761057,0.9222047763440043,0.967801212761057,False,504,310438,742405,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp900544705
370000,0.0011883541295306002,0.11655459494076209,0.0011690835220246984,0.0006721398697476444,1.370879120879121,1.0,1.363708702380636,/tmp/nxf.XXXX6Vuivx/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_900454835.1 Prevotella denticola strain=NCTC13067, 52295_A01",42c37934909985b3b4b8d7e9073d26e8,0.11847582452769773,364000,113,48421000,ERR479065_2.fastq.gz,ERR479065,f0b74704,311355000,51,DNA,1000,311355,True,0.8762862510176668,0.9590381361903298,0.9176621936039984,0.9590381361903298,False,499,310937,742405,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella denticola
437000,0.0014035425800131682,0.08399255467659376,0.0011594482182717477,0.0005563001326769081,1.1440443213296398,1.0,0.4161214374040331,/tmp/nxf.XXXX6Vuivx/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025151215.1 Parabacteroides merdae ATCC 43184 strain=ATCC 43184, ASM2515121v1",04366d02afc93cbeed4bfc2d3a9aa9a9,0.10167519776640298,361000,114,48060000,ERR479065_2.fastq.gz,ERR479065,f0b74704,311355000,51,DNA,1000,311355,True,0.8791505394327719,0.9561667293221613,0.9176586343774666,0.9561667293221613,False,413,311350,742405,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae
368000,0.0011819305936952996,0.17926890335503254,0.001149812914518797,0.0006249957907072286,1.2960893854748603,1.0,0.6222470658867346,/tmp/nxf.XXXX6Vuivx/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000739975.1 Lactococcus garvieae NBRC 100934 strain=NBRC 100934, ASM73997v1",9f3fd8bfac3b0e1d36770b11c398fe6f,0.1842764146219329,358000,115,47702000,ERR479065_2.fastq.gz,ERR479065,f0b74704,311355000,51,DNA,1000,311355,True,0.8761931279150834,0.9673807613179883,0.9217869446165359,0.9673807613179883,False,464,311814,742405,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus garvieae
1015000,0.0032599444364150246,0.09698451507742462,0.0011466011466011465,0.0007664280278284764,1.5938375350140057,1.0,1.519349007890813,/tmp/nxf.XXXX6Vuivx/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_013300825.1 Blautia wexlerae strain=MSK.20.46, ASM1330082v1",f0cfb5d5e2d9fea502197382ec21bc76,0.2757402879652268,357000,116,47345000,ERR479065_2.fastq.gz,ERR479065,f0b74704,311355000,51,DNA,1000,311355,True,0.8937980763837409,0.9750556791615984,0.9344268777726696,0.9750556791615984,False,569,312383,742405,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae_B
472000,0.0015159544571309276,0.1093167701863354,0.0011305423070128951,0.0006344246065153117,1.3380681818181819,1.0,1.1416319638157408,/tmp/nxf.XXXX6Vuivx/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_020687205.1 Hominisplanchenecus faecis strain=CLA-AA-H246, ASM2068720v1",0a411542971e35712722644c0bed8e6b,0.14658385093167703,352000,117,46993000,ERR479065_2.fastq.gz,ERR479065,f0b74704,311355000,51,DNA,1000,311355,True,0.880479677425361,0.9630498048803169,0.9217647411528389,0.9630498048803169,False,471,312854,742405,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hominisplanchenecus;s__Hominisplanchenecus faecis
339000,0.0010887893240834417,0.18605927552140505,0.0010887893240834417,0.000598056316969848,1.3097345132743363,1.0,0.5811134569692745,/tmp/nxf.XXXX6Vuivx/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000525775.1 Mogibacterium timidum ATCC 33093 strain=ATCC 33093, MtimATCC33093v1.0",c4233d030a7e6321995a21f1fdce11f3,0.18605927552140505,339000,118,46654000,ERR479065_2.fastq.gz,ERR479065,f0b74704,311355000,51,DNA,1000,311355,True,0.8747840579833255,0.9675634129300764,0.9211737354567009,0.9675634129300764,False,444,313298,742405,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Mogibacterium;s__Mogibacterium timidum
370000,0.0011883541295306002,0.12462908011869436,0.001079154020330491,0.0005603410537375152,1.2380952380952381,1.0,0.542679586668642,/tmp/nxf.XXXX6Vuivx/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000332875.2 Anaerostipes hadrus DSM 3319 strain=DSM 3319, ASM33287v2",11a8e5e9f5fa6b11c020b08a3ba744de,0.13724035608308605,336000,119,46318000,ERR479065_2.fastq.gz,ERR479065,f0b74704,311355000,51,DNA,1000,311355,True,0.8762862510176668,0.9618068795475384,0.9190465652826025,0.9618068795475384,False,416,313714,742405,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus
419000,0.0013457307574954633,0.10344827586206896,0.0010695187165775401,0.0009105542123234622,2.03003003003003,1.0,3.4752231979218937,/tmp/nxf.XXXX6Vuivx/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_018223365.1 Clostridiaceae bacterium Marseille-Q4145 strain=Marseille-Q4145, ASM1822336v1",7f158b0510e7734453b8c7177133d277,0.1301646474060267,333000,120,45985000,ERR479065_2.fastq.gz,ERR479065,f0b74704,311355000,51,DNA,1000,311355,True,0.8784257585142226,0.9608091240197467,0.9196174412669846,0.9608091240197467,False,676,314390,742405,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Choladocola;s__Choladocola sp018223365
418000,0.0013425189895778131,0.12917157440125637,0.001056671644906939,0.0006169139485860144,1.3920972644376899,1.0,1.3598894252468805,/tmp/nxf.XXXX6Vuivx/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_004168205.1 Catenibacterium sp. co_0103 strain=co_0103, ASM416820v1",2d9c5297cdf08f3d4b31f68972515305,0.16411464468001571,329000,121,45656000,ERR479065_2.fastq.gz,ERR479065,f0b74704,311355000,51,DNA,1000,311355,True,0.878384602865033,0.9651853738171058,0.9217849883410694,0.9651853738171058,False,458,314848,742405,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Catenibacterium;s__Catenibacterium sp000437715
852000,0.0027364262658380305,0.10463232912212504,0.0010374010374010374,0.0012243990813639455,2.8142414860681115,2.0,2.791436755776265,/tmp/nxf.XXXX6Vuivx/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_023347235.1 Faecalibacterium sp. I4179 strain=I4179, ASM2334723v1",907fa411823bfbb5be9253d5f9643455,0.2759961127308066,323000,122,45333000,ERR479065_2.fastq.gz,ERR479065,f0b74704,311355000,51,DNA,1000,311355,True,0.8907353762208444,0.9750734089749136,0.932904392597879,0.9750734089749136,False,909,315757,742405,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_A
342000,0.0010984246278363924,0.11900191938579655,0.000995648054471584,0.0004929923693940639,1.1806451612903226,1.0,0.5384681707062021,/tmp/nxf.XXXX6Vuivx/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000153925.1 [Ruminococcus] torques ATCC 27756 strain=ATCC 27756, ASM15392v1",4abf9d69f1e69e10e84c4f7510c75164,0.13128598848368522,310000,123,45023000,ERR479065_2.fastq.gz,ERR479065,f0b74704,311355000,51,DNA,1000,311355,True,0.874935196496665,0.9609707399453299,0.9179529682209975,0.9609707399453299,False,366,316123,742405,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter torques
664000,0.0021326138973197795,0.08349043899811473,0.000995648054471584,0.00084455250166688,2.02258064516129,1.0,2.496992988662932,/tmp/nxf.XXXX6Vuivx/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_014297285.1 Dysosmobacter sp. BX15 strain=BX15, ASM1429728v1",bad233d475eff3d0c10d83777dbf9d1c,0.17883113385402638,310000,124,44713000,ERR479065_2.fastq.gz,ERR479065,f0b74704,311355000,51,DNA,1000,311355,True,0.8863918007102165,0.9668119776474092,0.9266018891788128,0.9668119776474092,False,627,316750,742405,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp001916835
428000,0.0013746366687543159,0.11159578335150855,0.0009860127507186332,0.0005765047379799436,1.3941368078175895,1.0,0.9774483937227136,/tmp/nxf.XXXX6Vuivx/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003287495.1 Faecalibacterium prausnitzii strain=APC923/61-1, ASM328749v1",e6bface39e3d16e80204535c16bd0cef,0.15557978916757542,307000,125,44406000,ERR479065_2.fastq.gz,ERR479065,f0b74704,311355000,51,DNA,1000,311355,True,0.8787918847221409,0.9641751735346027,0.9214835291283718,0.9641751735346027,False,428,317178,742405,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_I
295000,0.0009474715357068298,0.14014251781472684,0.0009474715357068298,0.0004795226325253736,1.2067796610169492,1.0,0.5154772042107216,/tmp/nxf.XXXX6Vuivx/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900319575.1 uncultured Desulfovibrio sp., Rumen uncultured genome RUG514",483fd4716cb608e190365b08b70b10e8,0.14014251781472684,295000,126,44111000,ERR479065_2.fastq.gz,ERR479065,f0b74704,311355000,51,DNA,1000,311355,True,0.8724026653478676,0.9622016045317074,0.9173021349397875,0.9622016045317074,False,356,317534,742405,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp900319575
535000,0.0017182958359428947,0.0631307708825424,0.0009442597677891796,0.0005509122379294321,1.3911564625850341,1.0,1.772826835628596,/tmp/nxf.XXXX6Vuivx/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003460605.1 Ruminococcus sp. AF31-8BH strain=AF31-8BH, ASM346060v1",dfa72f929418f30ec9c2e12209ca3076,0.11488082456517071,294000,127,43817000,ERR479065_2.fastq.gz,ERR479065,f0b74704,311355000,51,DNA,1000,311355,True,0.8826453428725222,0.9584588708060754,0.9205521068392988,0.9584588708060754,False,409,317943,742405,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900066145
439000,0.0014099661158484687,0.07424593967517401,0.0009249891602832779,0.0004687468430304214,1.2083333333333333,1.0,0.6166103577895309,/tmp/nxf.XXXX6Vuivx/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025145285.1 Alistipes onderdonkii strain=DSM 19147, ASM2514528v1",2de6e539bf1bbcefae850f4a041e233c,0.1131734983243104,288000,128,43529000,ERR479065_2.fastq.gz,ERR479065,f0b74704,311355000,51,DNA,1000,311355,True,0.8792292565448696,0.9581775150077962,0.9187033857763329,0.9581775150077962,False,348,318291,742405,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii
368000,0.0011819305936952996,0.10457038391224863,0.0009185656244479774,0.0005859335537880268,1.520979020979021,1.0,2.2620107753526795,/tmp/nxf.XXXX6Vuivx/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_022009815.1 Bacteroidales bacterium, ASM2200981v1",f8f606b936421a86c4d2bce36b637367,0.13455210237659965,286000,129,43243000,ERR479065_2.fastq.gz,ERR479065,f0b74704,311355000,51,DNA,1000,311355,True,0.8761931279150834,0.9614338781263634,0.9188135030207234,0.9614338781263634,False,435,318726,742405,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Limisoma;s__Limisoma sp000437795
560000,0.0017985900338841514,0.0965948575399583,0.0008928714811067752,0.0005872805274748958,1.5683453237410072,1.0,1.3626590579046702,/tmp/nxf.XXXX6Vuivx/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_020687245.1 Faecalibacterium longum CLA-AA-H243 strain=CLA-AA-H243, ASM2068724v1",e1ff3e2f54ab82a776eb959bb6aa8673,0.19457956914523974,278000,130,42965000,ERR479065_2.fastq.gz,ERR479065,f0b74704,311355000,51,DNA,1000,311355,True,0.8834360977652124,0.968413266147624,0.9259246819564182,0.968413266147624,False,436,319162,742405,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum
273000,0.0008768126415185239,0.11225328947368421,0.0008768126415185239,0.0004242967113637435,1.1538461538461537,1.0,0.4172931328801654,/tmp/nxf.XXXX6Vuivx/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900545715.1 uncultured Opitutales bacterium, UMGS810",eb8c50d688258d3961c735eebc60f28d,0.11225328947368421,273000,131,42692000,ERR479065_2.fastq.gz,ERR479065,f0b74704,311355000,51,DNA,1000,311355,True,0.8710779013604267,0.9580241400947234,0.9145510207275751,0.9580241400947234,False,315,319477,742405,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__CAG-312;g__Merdousia;s__Merdousia gallistercoris
599000,0.001923848982672512,0.06775874906924795,0.0008768126415185239,0.00044450131666677893,1.2087912087912087,1.0,0.7488670346110251,/tmp/nxf.XXXX6Vuivx/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_013304385.1 Blautia glucerasea strain=MSK.21.93, ASM1330438v1",703753835bf7918cf1f570a2e1d96c11,0.14867212707867958,273000,132,42419000,ERR479065_2.fastq.gz,ERR479065,f0b74704,311355000,51,DNA,1000,311355,True,0.8846030869088375,0.9633169610870808,0.9239600239979591,0.9633169610870808,False,330,319807,742405,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900066505
351000,0.001127330539095245,0.06962509563886764,0.0008768126415185239,0.0013510146079296341,3.673992673992674,2.0,5.324621552867867,/tmp/nxf.XXXX6Vuivx/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_900128475.1 Mediterranea massiliensis strain=Marseille-P2645, PRJEB18047",bba2d13f96a689172f240f285106cdb4,0.08951798010711554,273000,133,42146000,ERR479065_2.fastq.gz,ERR479065,f0b74704,311355000,51,DNA,1000,311355,True,0.8753809348485112,0.9537822174099536,0.9145815761292324,0.9537822174099536,False,1003,320810,742405,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Mediterranea;s__Mediterranea massiliensis
273000,0.0008768126415185239,0.12397447584320875,0.0008736008736008736,0.0004229497376768745,1.1544117647058822,1.0,0.4090641484029742,/tmp/nxf.XXXX6Vuivx/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000433735.1 Clostridium sp. CAG:167, MGS167",144f970cdc22a7ea1d66a9619c36fbc1,0.1244302643573382,272000,134,41874000,ERR479065_2.fastq.gz,ERR479065,f0b74704,311355000,51,DNA,1000,311355,True,0.8710779013604267,0.9599606949200927,0.9155192981402598,0.9599606949200927,False,314,321124,742405,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp000433735
271000,0.0008703891056832233,0.14092563702548103,0.0008703891056832233,0.00046066500090920725,1.2619926199261993,1.0,0.5446774460547614,/tmp/nxf.XXXX6Vuivx/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000435475.1 Cryptobacterium sp. CAG:338, MGS338",ca8e7e09cedc4e4626fab18751e4de90,0.14092563702548103,271000,135,41603000,ERR479065_2.fastq.gz,ERR479065,f0b74704,311355000,51,DNA,1000,311355,True,0.8709523219148528,0.9623067442918586,0.9166295331033557,0.9623067442918586,False,342,321466,742405,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__Anaerotardibacter sp000435475
