intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
3598000,0.0061722676822259966,0.8424256614376024,0.0061722676822259966,0.022317938101876197,20.063646470261258,20.0,5.719796448911839,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000426485.1 Dysgonomonas capnocytophagoides DSM 22835 strain=DSM 22835, ASM42648v1",6bceacfaadf7ac4a75a3d4e51fe26883,0.8424256614376024,3598000,0,89496000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.9050558655001543,0.9966434916651856,0.9508496785826699,0.9966434916651856,False,72189,72189,3234573,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__Dysgonomonas capnocytophagoides
1030000,0.00176693599574563,0.29066985645933013,0.001667438628994905,0.005924120432588784,19.713991769547324,19.0,10.622230440873842,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_001312505.1 [Ruminococcus] faecis JCM 15917 strain=JCM 15917, ASM131250v1",74084a0ba33e0aad9e3ea50a89ace6e7,0.30801435406698563,972000,36,24486000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8831285757010748,0.9771741721127004,0.9301513739068876,0.9771741721127004,False,19162,1528140,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter faecis
955000,0.0016382756077058995,0.1537809426924381,0.001555932959360472,0.00036078950761043267,1.286659316427784,1.0,1.4524695078194543,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_900461125.1 Blautia coccoides strain=NCTC11035, 49699_D02",45a3d39fe1c9487e12ba0324b7d409b5,0.16191929467616142,907000,37,23579000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8818203898713385,0.9649305378437331,0.9233754638575358,0.9649305378437331,False,1167,1529307,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia coccoides
865000,0.0014838831420582231,0.24649699742636547,0.0014787367265366338,0.00036357194597246684,1.3642691415313226,1.0,0.6512699441029337,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000024265.1 Eggerthella lenta DSM 2243 strain=DSM 2243, ASM2426v1",9c03bee3a8ea07d1dca079c2919284a2,0.2473548756076637,862000,38,22717000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8801105947272359,0.9729809180635168,0.9265457563953763,0.9729809180635168,False,1176,1530483,3234573,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Eggerthella;s__Eggerthella lenta
904000,0.001550786543838883,0.23206521739130434,0.001465012951812396,0.0003923238090468201,1.4859484777517564,1.0,3.012723094974739,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_009767585.1 Coprobacillus cateniformis strain=RCA1-24, ASM976758v1",de87416613bb46c39ff2def37c865c30,0.24565217391304348,854000,39,21863000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.880871958135947,0.9728491464395542,0.9268605522877507,0.9728491464395542,False,1269,1531752,3234573,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Coprobacillus;s__Coprobacillus cateniformis
889000,0.0015250544662309367,0.2946490618485059,0.0014547201207692176,0.010479899510692756,39.97405660377358,40.0,21.12556321804971,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_020687245.1 Faecalibacterium longum CLA-AA-H243 strain=CLA-AA-H243, ASM2068724v1",e1ff3e2f54ab82a776eb959bb6aa8673,0.3088950660180681,848000,40,21015000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8805830082908358,0.9772288808560214,0.9289059445734287,0.9772288808560214,False,33898,1565650,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum
785000,0.0013466453948158441,0.24423203691496376,0.0012711646338325357,0.00039912532504290363,1.7422402159244263,1.0,2.8417002478395945,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_004346095.1 Faecalimonas umbilicata strain=DSM 103426, ASM434609v1",4d731f895c2fd95110047057d95e38e8,0.25873434410019774,741000,41,20274000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8784374610768626,0.9738393853695663,0.9261384232232144,0.9738393853695663,False,1291,1566941,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas umbilicata
759000,0.001302043126962071,0.2101873536299766,0.0012317087815003516,0.00047548780008984184,2.1420612813370474,1.0,3.392912026346796,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_900209925.1 Anaerobutyricum hallii, EH1",84b0ba7d93d1acab2a2022439c432f48,0.22218969555035128,718000,42,19556000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8778575059765513,0.9709361363405703,0.9243968211585608,0.9709361363405703,False,1538,1568479,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum soehngenii
746000,0.0012797419930351843,0.14001171646162858,0.0012299933096598218,0.00038026657614467194,1.715481171548117,1.0,10.654191503606977,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001984825.2 Enterobacter chengduensis strain=WCHECl-C4 = WCHECh050004, ASM198482v2",0f2b9a3f8cbd25c6f3bbdb3b502f47ec,0.1456746729154462,717000,43,18839000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8775601833612893,0.9629323245342795,0.9202462539477844,0.9629323245342795,False,1230,1569709,3234573,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter chengduensis
662000,0.0011356423584306865,0.21619812583668005,0.0011081948089822105,0.0005246442111524458,2.626934984520124,1.0,9.696245110528663,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025148965.1 Intestinibacter bartlettii strain=DSM 16795, ASM2514896v1",7dae968335e10707e04076acaf75f7a9,0.2215528781793842,646000,44,18193000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8755070324646829,0.9708814948717029,0.9231942636681929,0.9708814948717029,False,1697,1571406,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Intestinibacter;s__Intestinibacter bartlettii
641000,0.001099617449779562,0.13141182217879824,0.0009229238502049989,0.000406236000856991,2.442379182156134,1.0,6.877677073193782,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_020554845.1 Blautia faecis strain=DFI.3.66, ASM2055484v1",966f2aea56b388fc36102b75054e49d4,0.15657059110893992,538000,45,17655000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8749538165100449,0.9642951972960542,0.9196245069030495,0.9642951972960542,False,1314,1572720,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A faecis
596000,0.0010224212169557237,0.1862504384426517,0.0009109155473212907,0.00046064812882565953,2.806026365348399,2.0,7.31057340137776,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_003096535.1 Agathobaculum butyriciproducens strain=DSM 100391, ASM309653v1",f95593bb2ec2b82c10cb0d4ba8cefe38,0.20904945633111188,531000,46,17124000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8737059458594035,0.969776263161594,0.9217411045104988,0.969776263161594,False,1490,1574210,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens
669000,0.0011476506613143946,0.09469615632381362,0.0007565230816736143,0.0007438385221171388,5.45578231292517,1.0,14.678364827272107,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003460605.1 Ruminococcus sp. AF31-8BH strain=AF31-8BH, ASM346060v1",dfa72f929418f30ec9c2e12209ca3076,0.14365471333476487,441000,47,16683000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8756876201924115,0.9626687197284227,0.9191781699604171,0.9626687197284227,False,2406,1576616,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900066145
427000,0.000732506475906198,0.13440514469453377,0.0007170672293414303,0.00016447302317802072,1.2727272727272727,1.0,0.5243111016957981,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_016899975.1 Lacrimispora saccharolytica strain=An817, ASM1689997v1",fb54f588ec3415fb16b9420664cafb0c,0.13729903536977492,418000,48,16265000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8680119717449479,0.9618149413041901,0.914913456524569,0.9618149413041901,False,532,1577148,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter sp900543115
402000,0.0006896196798929546,0.23337222870478413,0.0006861887362118951,0.0001514883108218612,1.225,1.0,0.49937460888595453,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900757025.1 Clostridia bacterium, ERS537280_49",58e819c587e8ee2ae86f3298ba5fa6fe,0.23453908984830804,400000,49,15865000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8669857390108707,0.9719664606717173,0.9194760998412941,0.9719664606717173,False,490,1577638,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__HGM11808;s__HGM11808 sp900757025
360000,0.0006175698625907056,0.07047244094488189,0.0006141389189096461,0.000737346165939059,6.662011173184357,1.0,39.85105310959811,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000012825.1 Bacteroides vulgatus ATCC 8482 strain=ATCC 8482, ASM1282v1",63b92dc09e7b5ffbd878d8e5fce5cfec,0.07086614173228346,358000,50,15507000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8651118808480119,0.9494226407977018,0.9072672608228569,0.9494226407977018,False,2385,1580023,3234573,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus
835000,0.001432418986842331,0.05480851063829787,0.0005523819326505756,0.0030245104995311593,30.38198757763975,28.0,32.96318365684475,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_019416685.1 Bacteroides sp., ASM1941668v1",d5610c0fee6bba8ae022599e780bba24,0.14212765957446807,322000,51,15185000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8795016691609764,0.9624670158726539,0.9209843425168152,0.9624670158726539,False,9783,1589806,3234573,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp900762525
448000,0.0007685313845573225,0.10766609880749574,0.0005420891016073971,0.00038026657614467194,3.892405063291139,1.0,14.997926203919066,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003574295.1 Mediterraneibacter butyricigenes strain=KCTC 15684, ASM357429v1",59b07feb1014e1f9295a29c21c214382,0.1526405451448041,316000,52,14869000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8688294658146551,0.9638146595798612,0.9163220626972581,0.9638146595798612,False,1230,1591036,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter_A;s__Mediterraneibacter_A butyricigenes
619000,0.0010618770692879076,0.1293491608677855,0.0005420891016073971,0.0002259958269607766,2.3132911392405062,2.0,1.5343990053577998,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_009738225.1 Streptococcus salivarius strain=ICDC2, ASM973822v1",5ae9afeb0726da98b9ad23f621cd14d6,0.25337699549733933,316000,53,14553000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8743548638017157,0.9734399381262717,0.9238974009639938,0.9734399381262717,False,731,1591767,3234573,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sp001556435
305000,0.00052321891136157,0.16433189655172414,0.00052321891136157,0.00017065621953809667,1.8098360655737704,2.0,1.0290382137008576,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000165735.1 Megasphaera micronuciformis F0359 strain=F0359, ASM16573v1",1b8b01bd3fe6f4639025d9ca9e74876f,0.16433189655172414,305000,54,14248000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8623041167198244,0.965210410401585,0.9137572635607047,0.965210410401585,False,552,1592319,3234573,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Anaeroglobus;s__Anaeroglobus micronuciformis
717000,0.0012299933096598218,0.0741825280624695,0.0005215034395210403,0.0008421513442423466,8.960526315789474,6.0,13.45943299567619,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003471165.1 Ruminococcus sp. AM22-13 strain=AM22-13, ASM347116v1",eb25a624fa651d73118847d8c54261dd,0.17496339677891654,304000,55,13944000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.87687819261282,0.9663975660712608,0.9216378793420403,0.9663975660712608,False,2724,1595043,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp003471165
305000,0.00052321891136157,0.13942307692307693,0.000497486833753624,0.00011407997284340158,1.2724137931034483,1.0,0.6364755063272882,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_943193075.1 Streptococcus sp. DSM 110150, Streptococcus_sp_nov_DSM110150",3ccd6568a61dd81addc2db62bb4fa2ab,0.1466346153846154,290000,56,13654000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8623041167198244,0.963056343384988,0.9126802300524062,0.963056343384988,False,369,1595412,3234573,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus parasanguinis_E
745000,0.0012780265211946545,0.06351682638734121,0.0004889094745509753,0.003720429249857709,42.22456140350877,40.0,48.05806532052131,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_002965065.1 Escherichia sp. MOD1-EC7003 strain=MOD1-EC7003, ASM296506v1",10464a15002925b3d236f1c4c1df1115,0.16603521283708492,285000,57,13369000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8775371024240468,0.9654055871446144,0.9214713447843306,0.9654055871446144,False,12034,1607446,3234573,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia sp002965065
435000,0.0007462302506304359,0.07703281027104136,0.0004631773969430292,0.002621984416490214,31.41111111111111,29.5,30.2844151746263,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_022728415.1 Collinsella sp., ASM2272841v1",f6aa1a5c3b6ba84a8235617fbaa0eb23,0.12410841654778887,270000,58,13099000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8683279518657069,0.959911946667233,0.91411994926647,0.959911946667233,False,8481,1615927,3234573,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp022728415
274000,0.0004700392843051481,0.0716927453769559,0.0004322989038134939,0.0002408354982249589,3.0912698412698414,1.0,3.020367891007147,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_014467075.1 Anaerostipes caccae strain=JCM 13470, ASM1446707v1",cd3c43f45300d7a0715be968dfa0cbde,0.07795163584637269,252000,59,12847000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8604937664042136,0.9511983384980196,0.9058460524511166,0.9511983384980196,False,779,1616706,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes caccae
779000,0.0013363525637726658,0.06925049871758336,0.00041685965724872626,0.0004841442749939482,6.444444444444445,4.0,8.895368009051728,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003480435.1 Clostridium sp. AM30-24 strain=AM30-24, ASM348043v1",af9e5877828296660ea78f204717ba9e,0.22200056996295242,243000,60,12604000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8783053148912964,0.9709199246562558,0.9246126197737761,0.9709199246562558,False,1566,1618272,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Copromonas;s__Copromonas sp900066055
645000,0.0011064793371416807,0.04813863928112965,0.000385981164119191,0.002685980498817,38.61333333333334,40.0,29.596798625677216,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000026225.1 Escherichia fergusonii ATCC 35469 strain=ATCC 35469T, ASM2622v1",7dbe6010890b58df30d52f7c51938181,0.137997432605905,225000,61,12379000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8750605478250101,0.9619106333294917,0.9184855905772509,0.9619106333294917,False,8688,1626960,3234573,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia fergusonii
949000,0.0016279827766627212,0.060038033143167614,0.00037911927675707204,0.000498365626622123,7.294117647058823,7.0,5.403988117110323,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_013300825.1 Blautia wexlerae strain=MSK.20.46, ASM1330082v1",f0cfb5d5e2d9fea502197382ec21bc76,0.2578103776147786,221000,62,12158000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8817114219000637,0.9737710759372727,0.9277412489186683,0.9737710759372727,False,1612,1628572,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae_B
220000,0.0003774038049165423,0.0779783393501805,0.00037054191755442334,7.45075161389154e-05,1.1157407407407407,1.0,0.33407196969034175,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001042595.1 Bifidobacterium dentium JCM 1195 = DSM 20436 strain=JCM 1195, ASM104259v1",81541f80540e662b03fadfbeb774a2a0,0.07942238267148015,216000,63,11942000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8567982176750308,0.9515470192863299,0.9041726184806804,0.9515470192863299,False,241,1628813,3234573,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium dentium
351000,0.0006021306160259379,0.03133274492497794,0.0003653955020328341,0.0005039305033461913,7.652582159624413,7.0,4.5842612358951085,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025149285.1 Hungatella hathewayi strain=DSM 13479, ASM2514928v1",b55d263853c99ee47710856fc84fd988,0.05163283318623124,213000,64,11729000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8646825220083607,0.9435463827871685,0.9041144523977647,0.9435463827871685,False,1630,1630443,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella;s__Hungatella hathewayi
643000,0.0011030483934606214,0.09186813186813186,0.00035853361467071517,0.0018234246065864026,28.220095693779903,28.0,7.976603226556082,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900764695.1 Lachnospiraceae bacterium, ERS537209_30",dc9c2b9b1d7ca93581bfd131cf47de1a,0.2826373626373626,209000,65,11520000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8750072635351126,0.9755281265134369,0.9252676950242748,0.9755281265134369,False,5898,1636341,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G;s__Eubacterium_G sp900764695
210000,0.00036024908651124493,0.09985597695631301,0.00035681814283018546,0.000187041689892298,2.9086538461538463,1.0,6.487882352404292,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_013393365.1 Veillonella sp. T1-7 strain=T1-7, ASM1339336v1",4b6a1b85ff203e01624090a1d6023898,0.10081613058089295,208000,66,11312000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8560170393709841,0.9560076621255944,0.9060123507482892,0.9560076621255944,False,605,1636946,3234573,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella nakazawae
245000,0.0004202906009297857,0.03980891719745223,0.00034309436810594753,0.00016601882226803972,2.685,1.0,11.808292636956452,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001654985.1 Kluyvera georgiana ATCC 51603 strain=ATCC 51603, Kge51603_DRAFTv1",5da441bc67f5f022990e119c28c2bc49,0.048765923566878984,200000,67,11112000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8586083184232122,0.942490091698446,0.900549205060829,0.942490091698446,False,537,1637483,3234573,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kluyvera;s__Kluyvera georgiana
213000,0.0003653955020328341,0.048044422984065666,0.0003413788962654178,6.492356178079765e-05,1.0552763819095476,1.0,0.22851893469149892,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_009914335.1 Proteus columbae strain=T60, ASM991433v1",bb19cf1b395d18d20a480f88e20a8225,0.05142443264123612,199000,68,10913000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8562551565861798,0.9434715612407805,0.8998633589134801,0.9434715612407805,False,210,1637693,3234573,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Proteus;s__Proteus sp003144505
744000,0.0012763110493541248,0.031141868512110725,0.00033966342442488806,0.0001320112422876219,2.1565656565656566,2.0,1.4704951145967307,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_902364025.1 Enterocloster lavalensis, MGYG-HGUT-00172",519575acae1da3f50f9728f2eaa7b499,0.11701793016671909,198000,69,10715000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.877513991093146,0.95880532964335,0.918159660368248,0.95880532964335,False,427,1638120,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster lavalensis
217000,0.0003722573893949531,0.05896805896805897,0.00032937059338170965,7.110675814087361e-05,1.1979166666666667,1.0,0.8553726242924126,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_002270485.1 Anaerostipes sp. BG01 strain=BG01, ASM227048v1",3a5aec1b2eac5ea92d6de84550011712,0.06664619164619165,192000,70,10523000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8565675819628322,0.9482803936749984,0.9024239878189153,0.9482803936749984,False,230,1638350,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hominis
209000,0.00035853361467071517,0.037471690343833644,0.00031221587497641225,5.874036542072169e-05,1.043956043956044,1.0,0.2049973418261278,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_009677585.1 Lactonifactor sp. BIOML-A5 strain=BIOML-A5, ASM967758v1",ec8a87bab0837f5e596b7a273e4749b6,0.04303067737286391,182000,71,10341000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.8559369253172664,0.9401807111582067,0.8980588182377365,0.9401807111582067,False,190,1638540,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lactonifactor;s__Lactonifactor sp009677585
603000,0.0010344295198394318,0.08521906596051998,0.00030363851577376355,0.00031008729745780975,5.666666666666667,5.0,2.8555954916711737,/tmp/nxf.XXXXwY8jdk/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_905215045.1 uncultured bacterium, ERR1600571-mag-bin.33",86fb6ba6c0b8bfe828c2fb7e65063883,0.2903225806451613,177000,72,10164000,ERR1018237_2.fastq.gz,ERR1018237,b99bd66e,582930000,51,DNA,1000,582930,True,0.873906005101498,0.9760414271776015,0.9249737161395497,0.9760414271776015,False,1003,1639543,3234573,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes sp905215045
